reservation_date,country_from,reserved_room_type,customer_type
7/5/2015,PRT,A,Transient
7/5/2015,PRT,A,Transient
7/5/2015,PRT,A,Transient
7/6/2015,PRT,A,Transient
7/6/2015,PRT,A,Transient
7/6/2015,PRT,A,Transient
7/6/2015,PRT,A,Transient
7/6/2015,PRT,A,Transient
7/6/2015,PRT,A,Transient
7/6/2015,PRT,A,Transient
7/6/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient-Party
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient-Party
7/7/2015,PRT,A,Transient-Party
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient-Party
7/7/2015,PRT,B,Transient-Party
7/7/2015,PRT,B,Transient-Party
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient
7/7/2015,PRT,A,Transient
7/8/2015,PRT,A,Transient-Party
7/8/2015,PRT,A,Transient
7/8/2015,PRT,A,Transient
7/8/2015,PRT,A,Transient
7/8/2015,PRT,A,Transient
7/8/2015,PRT,A,Transient
7/8/2015,PRT,A,Transient
7/8/2015,PRT,A,Transient
7/9/2015,PRT,A,Transient
7/9/2015,PRT,A,Transient
7/9/2015,PRT,A,Transient
7/10/2015,PRT,A,Transient
7/10/2015,PRT,A,Transient
7/10/2015,PRT,A,Transient
7/10/2015,PRT,A,Transient
7/10/2015,PRT,A,Transient
7/10/2015,PRT,A,Transient
7/10/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,PRT,A,Transient
7/11/2015,PRT,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,PRT,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/11/2015,ITA,A,Transient-Party
7/12/2015,PRT,A,Transient
7/12/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient-Party
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient-Party
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/13/2015,PRT,A,Transient
7/14/2015,PRT,A,Transient
7/14/2015,PRT,A,Transient
7/14/2015,PRT,A,Transient
7/15/2015,PRT,A,Transient
7/15/2015,PRT,A,Transient
7/15/2015,PRT,D,Transient
7/15/2015,PRT,D,Transient
7/15/2015,PRT,A,Transient
7/15/2015,PRT,F,Transient
7/15/2015,PRT,A,Transient
7/15/2015,PRT,A,Transient
7/16/2015,PRT,A,Transient
7/16/2015,PRT,A,Transient
7/16/2015,PRT,A,Transient
7/16/2015,PRT,A,Transient
7/16/2015,PRT,A,Transient
7/16/2015,PRT,A,Transient
7/17/2015,PRT,A,Transient
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,ITA,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient-Party
7/18/2015,PRT,A,Transient
7/19/2015,PRT,A,Transient
7/19/2015,PRT,B,Transient-Party
7/19/2015,PRT,B,Transient-Party
7/19/2015,PRT,A,Transient
7/19/2015,PRT,A,Transient
7/20/2015,PRT,A,Transient-Party
7/20/2015,PRT,A,Transient-Party
7/20/2015,PRT,A,Transient
7/20/2015,PRT,A,Transient
7/20/2015,PRT,A,Transient
7/21/2015,PRT,A,Transient
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient
7/22/2015,PRT,A,Transient
7/22/2015,PRT,A,Transient
7/22/2015,PRT,A,Transient
7/22/2015,PRT,A,Transient
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/22/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,B,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,B,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/23/2015,PRT,A,Transient-Party
7/24/2015,PRT,A,Transient
7/24/2015,PRT,A,Transient
7/24/2015,PRT,D,Transient
7/24/2015,PRT,D,Transient
7/24/2015,PRT,D,Transient
7/24/2015,PRT,D,Transient
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient
7/25/2015,PRT,D,Transient
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient
7/25/2015,PRT,D,Transient
7/25/2015,PRT,A,Transient
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ESP,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ITA,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,ESP,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/25/2015,PRT,A,Transient-Party
7/26/2015,PRT,A,Transient
7/26/2015,PRT,A,Transient
7/26/2015,PRT,A,Transient
7/26/2015,PRT,A,Transient
7/26/2015,PRT,A,Transient
7/27/2015,PRT,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient
7/27/2015,PRT,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,ESP,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient-Party
7/27/2015,PRT,A,Transient
7/27/2015,DEU,A,Transient
7/27/2015,FRA,A,Transient-Party
7/27/2015,PRT,A,Transient
7/27/2015,NLD,A,Transient
7/27/2015,GBR,A,Transient
7/27/2015,PRT,A,Transient
7/28/2015,PRT,A,Transient
7/28/2015,PRT,A,Transient
7/28/2015,PRT,A,Transient
7/28/2015,PRT,A,Transient
7/28/2015,PRT,A,Transient
7/28/2015,ROU,A,Transient
7/28/2015,DEU,A,Transient
7/28/2015,DEU,A,Transient
7/29/2015,PRT,A,Transient
7/29/2015,PRT,E,Transient
7/29/2015,PRT,A,Transient-Party
7/29/2015,BRA,A,Transient
7/29/2015,PRT,A,Transient-Party
7/29/2015,PRT,A,Transient
7/29/2015,FRA,A,Transient
7/29/2015,SWE,A,Transient
7/29/2015,PRT,A,Transient
7/30/2015,PRT,A,Transient
7/30/2015,PRT,A,Transient
7/31/2015,PRT,A,Transient
7/31/2015,DEU,A,Transient
7/31/2015,PRT,A,Transient
7/31/2015,GBR,A,Transient
7/31/2015,PRT,A,Transient-Party
7/31/2015,PRT,A,Transient-Party
7/31/2015,PRT,A,Transient-Party
7/31/2015,PRT,A,Transient
8/1/2015,PRT,A,Transient
8/1/2015,ITA,B,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,PRT,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,PRT,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,B,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,ITA,A,Transient-Party
8/1/2015,AUT,A,Transient
8/1/2015,PRT,A,Transient
8/2/2015,AGO,E,Transient
8/2/2015,BEL,A,Transient
8/3/2015,PRT,D,Transient
8/3/2015,PRT,B,Transient
8/3/2015,PRT,A,Transient
8/3/2015,PRT,B,Transient-Party
8/3/2015,PRT,B,Transient-Party
8/3/2015,PRT,A,Transient
8/3/2015,PRT,A,Transient
8/3/2015,PRT,F,Transient
8/3/2015,PRT,A,Transient
8/3/2015,PRT,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,ESP,A,Transient
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/3/2015,FRA,A,Transient
8/3/2015,PRT,A,Transient
8/3/2015,PRT,A,Transient
8/3/2015,ESP,A,Transient-Party
8/3/2015,PRT,A,Transient-Party
8/4/2015,BEL,A,Contract
8/4/2015,PRT,A,Transient
8/4/2015,CHE,A,Contract
8/4/2015,PRT,A,Transient
8/4/2015,PRT,A,Transient
8/4/2015,PRT,A,Transient
8/4/2015,PRT,A,Group
8/4/2015,NOR,A,Transient
8/5/2015,ESP,A,Transient
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,ESP,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,FRA,A,Transient
8/5/2015,PRT,D,Transient
8/5/2015,PRT,A,Transient
8/5/2015,PRT,A,Transient
8/5/2015,AGO,E,Transient
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,PRT,A,Transient
8/5/2015,ESP,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,FRA,A,Transient
8/5/2015,PRT,B,Transient-Party
8/5/2015,ITA,A,Transient
8/5/2015,ESP,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,ESP,A,Transient-Party
8/5/2015,ESP,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,ESP,A,Transient
8/5/2015,ESP,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,B,Transient-Party
8/5/2015,DEU,A,Transient-Party
8/5/2015,DEU,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,ISR,A,Transient
8/5/2015,ESP,A,Transient-Party
8/5/2015,ESP,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,IRL,B,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,ESP,A,Contract
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,IRL,B,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,FRA,A,Contract
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,RUS,A,Transient-Party
8/5/2015,PRT,B,Transient-Party
8/5/2015,PRT,B,Transient-Party
8/5/2015,POL,A,Contract
8/5/2015,PRT,A,Transient
8/5/2015,FRA,A,Transient-Party
8/5/2015,FRA,A,Transient-Party
8/5/2015,ESP,A,Transient-Party
8/5/2015,ESP,A,Transient-Party
8/5/2015,PRT,A,Transient-Party
8/5/2015,ESP,A,Transient-Party
8/5/2015,PRT,A,Transient
8/6/2015,PRT,A,Transient
8/6/2015,PRT,A,Transient
8/6/2015,CHN,A,Transient
8/6/2015,PRT,A,Transient
8/6/2015,PRT,A,Contract
8/6/2015,USA,A,Transient
8/6/2015,POL,A,Contract
8/6/2015,PRT,A,Contract
8/6/2015,PRT,A,Transient
8/6/2015,ESP,A,Contract
8/6/2015,PRT,A,Transient
8/6/2015,PRT,A,Transient
8/6/2015,PRT,A,Transient
8/6/2015,ITA,A,Contract
8/6/2015,PRT,A,Transient
8/6/2015,FRA,A,Transient-Party
8/6/2015,FRA,A,Transient-Party
8/6/2015,DEU,A,Transient
8/6/2015,DEU,A,Transient
8/6/2015,AGO,A,Transient
8/7/2015,PRT,A,Transient
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient
8/7/2015,PRT,A,Transient
8/7/2015,FRA,A,Contract
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient
8/7/2015,PRT,A,Contract
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,PRT,A,Transient
8/7/2015,ESP,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Contract
8/7/2015,PRT,F,Contract
8/7/2015,ESP,A,Transient-Party
8/7/2015,POL,F,Contract
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Contract
8/7/2015,ESP,A,Transient-Party
8/7/2015,FRA,A,Contract
8/7/2015,ESP,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,PRT,A,Transient
8/7/2015,PRT,A,Transient
8/7/2015,ESP,A,Transient-Party
8/7/2015,ESP,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,E,Transient
8/7/2015,ESP,A,Contract
8/7/2015,PRT,A,Transient
8/7/2015,PRT,A,Transient
8/7/2015,PRT,A,Transient
8/7/2015,ESP,A,Transient
8/7/2015,PRT,A,Transient
8/7/2015,PRT,A,Contract
8/7/2015,PRT,A,Transient-Party
8/7/2015,PRT,A,Transient-Party
8/8/2015,PRT,A,Transient
8/8/2015,FRA,A,Contract
8/8/2015,PRT,F,Transient
8/8/2015,CHE,A,Group
8/8/2015,PRT,A,Transient
8/8/2015,PRT,A,Transient
8/8/2015,FRA,A,Transient
